train_loss,train_psnr,val_loss,val_psnr
0.011252649416564963,20.224027633666992,0.00861412346130237,20.655065536499023
0.008678816037718206,20.617963790893555,0.007681275333743543,21.15043830871582
0.006291471305303276,22.03644371032715,0.0050622113223653285,22.983461380004883
0.0040793085921905,23.910261154174805,0.003836228561704047,24.186307907104492
0.00369458622590173,24.328975677490234,0.022697589767631143,16.997207641601562
0.003587257812614553,24.45596694946289,0.0034622799954377114,24.62403678894043
0.004015429269202286,24.082866668701172,0.0034935757430503145,24.581546783447266
0.003506477201153757,24.553922653198242,0.0034280515916179865,24.658048629760742
0.0034031874674838036,24.682857513427734,0.0034599962877109648,24.617259979248047
0.0033725563349435105,24.72275161743164,0.0033417749014915898,24.770078659057617
