train_loss,train_psnr,train_mse,val_loss,val_psnr,val_mse
0.08932325260248035,24.48061752319336,0.00387978064827621,0.06259310217574239,26.558914184570312,0.003350375685840845
0.05525429596891627,26.216693878173828,0.002492109779268503,0.05735823125578463,27.058334350585938,0.002998544368892908
0.05205358852399513,26.546796798706055,0.0023109985049813986,0.05499352454207838,27.30069351196289,0.0028107024263590574
0.05047877911129035,26.691701889038086,0.002218766836449504,0.0536739198025316,27.43995475769043,0.0027330517768859863
0.04952130814781412,26.810789108276367,0.0021647484973073006,0.052939637016970666,27.457117080688477,0.002697269432246685
0.04889386489521712,26.91853141784668,0.0021265605464577675,0.05175161239458248,27.717763900756836,0.002608867362141609
0.04835920473560691,26.95680809020996,0.0020959400571882725,0.051852953154593706,27.689706802368164,0.002595190890133381
0.04789120149216615,27.031131744384766,0.0020715489517897367,0.05093192160129547,27.743839263916016,0.002567505231127143
0.04753977349610068,27.076648712158203,0.0020498197991400957,0.05064764287089929,27.83009147644043,0.0025279580149799585
0.04719381158938631,27.104598999023438,0.002031249227002263,0.05090228954795748,27.81355094909668,0.0025213034823536873
