train_loss,train_psnr,train_mse,val_loss,val_psnr,val_mse
0.08453174872556701,24.6239070892334,0.003770935581997037,0.06139243652578443,26.617324829101562,0.002944415435194969
0.05440413808682933,26.1931209564209,0.0024979556910693645,0.05579187378752977,27.334396362304688,0.002631065435707569
0.05162490024231374,26.52504539489746,0.002335549332201481,0.05358539898879826,27.534915924072266,0.0025285391602665186
0.05012477012933232,26.704578399658203,0.0022485067602247,0.053095839987508955,27.552499771118164,0.002527199685573578
0.04927501301281154,26.7987117767334,0.002193890977650881,0.05243742188904434,27.58355712890625,0.0025170850567519665
0.0484296097420156,26.901269912719727,0.0021473870147019625,0.05234728399664164,27.57053565979004,0.0025398500729352236
0.04797433078056201,26.922040939331055,0.002118342090398073,0.051274169515818355,27.869871139526367,0.0023868258576840162
0.04742801699321717,27.007205963134766,0.0020893390756100416,0.05102748500648886,27.901248931884766,0.002370924921706319
0.04709100482868962,27.0277099609375,0.002066135173663497,0.05074150572763756,27.9229679107666,0.002368273911997676
0.04671799019561149,27.107763290405273,0.002044728957116604,0.0512916361214593,27.940732955932617,0.0023537245579063892
