train_loss,train_psnr,val_loss,val_psnr
0.004985965614469024,24.473630905151367,0.0032516709849005564,24.88813018798828
0.003177665959083242,24.986003875732422,0.0026734595972811802,25.748727798461914
0.0024378780588449446,26.133132934570312,0.0022896452457644044,26.412124633789062
0.0018757516430923716,27.343610763549805,0.001399819363723509,28.549365997314453
0.0014335955787828426,28.438302993774414,0.0013297211102326401,28.772302627563477
0.0013899706911615795,28.572458267211914,0.001316758745815605,28.814334869384766
0.0012922117490234085,28.9018497467041,0.0009924004545609933,30.083402633666992
0.0008036175469896989,30.9935359954834,0.000688275206994149,31.834247589111328
0.0007179990340773657,31.474637985229492,0.0007449400192854228,31.42133903503418
0.0006797622774683987,31.711151123046875,0.0006246784130780724,32.30978012084961
