train_loss,train_psnr,train_mse,val_loss,val_psnr,val_mse
0.036682190984720364,23.846586227416992,0.004470338579267263,0.025694816967006772,27.495471954345703,0.0023532796185463667
0.02636120413080789,25.732526779174805,0.0028001589234918356,0.02331266397377476,28.324142456054688,0.0020344199147075415
0.024602177014457993,26.19661521911621,0.0025142240338027477,0.02273735818453133,28.562833786010742,0.0019415300339460373
0.023926056950585917,26.407611846923828,0.0023974531795829535,0.022111887438222767,28.77863121032715,0.0018785892752930522
0.023383607889991255,26.52924919128418,0.0023128248285502195,0.021793826343491675,28.9058780670166,0.0018468296620994806
0.023042738862568513,26.64980125427246,0.0022577717900276184,0.02150687127141282,29.02604103088379,0.0018123902846127748
0.02278363596415147,26.741140365600586,0.0022170438896864653,0.02133691725321114,29.115079879760742,0.0017916096840053797
0.022571334723033944,26.808425903320312,0.0021847099997103214,0.021245417615864425,29.13981056213379,0.0017965991282835603
0.02236727708077524,26.85355567932129,0.002155648311600089,0.021283398871310054,29.13453483581543,0.001782532432116568
0.022234796787961385,26.87818717956543,0.0021326118148863316,0.021045722818234934,29.236608505249023,0.0017621247097849846
