train_loss,train_psnr,train_mse,val_loss,val_psnr,val_mse
0.03493405355256982,24.284549713134766,0.004032121505588293,0.02404094331432134,27.71693229675293,0.002326939022168517
0.02576754776237067,26.00948143005371,0.002613416640087962,0.02197056943550706,28.39776611328125,0.002054471056908369
0.024620748130837457,26.29507827758789,0.00243925373069942,0.02119672434637323,28.6444034576416,0.0019714997615665197
0.02398955552780535,26.467681884765625,0.0023456718772649765,0.021069143910426646,28.7324161529541,0.0019134264439344406
0.023603022974566557,26.583112716674805,0.0022839063312858343,0.020528173813363536,28.901504516601562,0.0018727172864601016
0.023284590986440888,26.6900691986084,0.0022381737362593412,0.02021424671402201,29.018875122070312,0.0018365202704444528
0.023029062410932964,26.76006507873535,0.00220078369602561,0.0201196824782528,29.066593170166016,0.0018117254367098212
0.022843735784408636,26.813642501831055,0.0021730067674070597,0.01999417570186779,29.09895133972168,0.0018100471934303641
0.022671662800712512,26.864599227905273,0.002149564679712057,0.020030129299266265,29.120126724243164,0.001801157952286303
0.02253992889309302,26.883161544799805,0.0021291773300617933,0.01980952509911731,29.18195152282715,0.0017793279839679599
