train_loss,train_psnr,val_loss,val_psnr
369.07225848145754,1.6790608167648315,0.062315577361732724,12.180976867675781
0.046047045098384844,13.566237449645996,0.028207165212370454,15.643946647644043
0.025008143432205542,16.12810707092285,0.01816639902535826,17.55442237854004
0.017536384440609253,17.65495491027832,0.013757173775229604,18.77012062072754
0.014001035335240886,18.602811813354492,0.011561330873519182,19.514463424682617
0.011978846928104758,19.269847869873047,0.009992533852346242,20.148521423339844
0.01067139739607228,19.76222038269043,0.009029560314957052,20.593870162963867
0.009763015479256865,20.140230178833008,0.008368677744874731,20.923070907592773
0.009078569516714197,20.460914611816406,0.007810612977482379,21.232036590576172
0.008546114469936583,20.717453002929688,0.00739707836182788,21.474960327148438
