train_loss,train_psnr,val_loss,val_psnr
0.006694871406944003,22.856111389398574,0.005041894668829627,23.1522038936615
0.004706869330402696,23.295637583732606,0.004815632014651783,23.310166907310485
0.0044133655814221125,23.57487564086914,0.004311608776333742,23.801088857650758
0.003899636073037982,24.116763329505922,0.00392079490411561,24.291561102867128
0.0036716025344503576,24.37954741716385,0.003796350906486623,24.41022458076477
0.003345000649278518,24.79360232949257,0.0031679986394010486,25.30834698677063
0.0028655183021328414,25.47566060423851,0.003017035126686096,25.567602157592773
0.0035587883037806025,24.614814108610155,0.0029625027760630473,25.653912401199342
0.002783425921370508,25.602372670173644,0.0027630053751636296,25.9524493932724
0.0026482144163310294,25.82224884033203,0.002665879207779653,26.12595314979553
