train_loss,train_psnr,val_loss,val_psnr
0.00640271686570486,22.914287999272346,0.004986014086171053,23.26515200138092
0.004478066524461611,23.50916032195091,0.004348441335605457,23.82611906528473
0.0037785972097481137,24.25468578338623,0.0037879527197219433,24.480379128456114
0.0035843481913616416,24.48249940276146,0.003692633943865076,24.593319702148438
0.0035051594000833574,24.57980270385742,0.0036706163577036933,24.598079681396484
0.002918340573160094,25.40648154616356,0.0028029631605022585,25.972072815895082
0.002577278538592509,25.93023933172226,0.0027155465693795124,26.124076223373415
0.0025529978374834172,25.981346994638443,0.0027215206631808543,26.10848433971405
0.0025085016462981003,26.055267173051835,0.0026791937460075134,26.18776695728302
0.0024970653310447235,26.073691189289093,0.0026400844901218077,26.260456347465514
