train_loss,train_psnr,val_loss,val_psnr
0.007004418261931278,22.792294892668725,0.004477074733586051,23.60816583633423
0.004678517689899309,23.323220896720887,0.0042176475981250405,23.85548665523529
0.004153305683576036,23.84608924984932,0.0034970926615642385,24.72780110836029
0.0037073073828651102,24.337572091817854,0.003413411194924265,24.839474177360536
0.003633306743722642,24.431919956207274,0.003375255482387729,24.88892297744751
0.0035903762531233952,24.47575137615204,0.003325393787235953,24.953693151474
0.003519734658766538,24.57311666607857,0.0030686200014315547,25.33478832244873
0.002895509520021733,25.444946312904356,0.002533629833487794,26.261264634132385
0.0026462402962351915,25.822695446014404,0.002334842455456965,26.666855645179748
0.0021509936941583874,26.782015776634218,0.001600479828994139,28.758036947250368
