train_loss,train_psnr,val_loss,val_psnr
0.30162941186572423,5.500258922576904,0.3268571266904473,4.909879207611084
0.3149705272167921,5.025186061859131,0.3268571266904473,4.909879207611084
0.314970528986305,5.024212837219238,0.3268571266904473,4.909879207611084
0.31497052861377595,5.02515172958374,0.3268571266904473,4.909879207611084
0.3149705285206437,5.023565769195557,0.3268571266904473,4.909879207611084
0.31497052768245337,5.024842739105225,0.3268571266904473,4.909879207611084
0.31497052907943723,5.024540901184082,0.3268571266904473,4.909879207611084
0.3149705297313631,5.024730682373047,0.3268571266904473,4.909879207611084
0.3149705297313631,5.025256633758545,0.3268571266904473,4.909879207611084
0.314970528986305,5.02553129196167,0.3268571266904473,4.909879207611084
