train_loss,train_psnr,val_loss,val_psnr
0.00844453497993527,21.6693115234375,0.007293343122000806,21.816495895385742
0.006107602990232408,22.180950164794922,0.006438110090675764,22.312702178955078
0.005354227290081326,22.749536514282227,0.005455179972341284,23.019237518310547
0.00471439501925488,23.30120849609375,0.005232015607180074,23.190061569213867
0.004626230415306054,23.389118194580078,0.00505962461757008,23.358478546142578
0.00453433826478431,23.476301193237305,0.004953997395932675,23.471115112304688
0.004448929584032158,23.557514190673828,0.006908151460811496,22.178646087646484
0.004387225841492181,23.619436264038086,0.004772175656398758,23.64381980895996
0.00433417820604518,23.676212310791016,0.0047301434999099,23.68053436279297
0.004312298959121108,23.691570281982422,0.00484150210977532,23.57733726501465
