train_loss,train_psnr,val_loss,val_psnr
0.006579695756954607,22.780498504638672,0.005326682989834808,23.104154586791992
0.004694602555537131,23.305269241333008,0.004391351123922504,23.69270896911621
0.004169845658907434,23.82868003845215,0.003737132326932624,24.445581436157227
0.003739356538426364,24.295373916625977,0.004809801108785905,23.975751876831055
0.0036560899687174244,24.396495819091797,0.008521013901918196,23.397092819213867
0.0036112855428655165,24.450157165527344,0.0071365345385856925,23.72311019897461
0.0036063125196960756,24.453777313232422,0.0033648356969933958,24.93920135498047
0.0036403617130417844,24.413969039916992,0.004361933731706813,24.13929557800293
0.0035568659877753817,24.51844024658203,0.003368035439052619,24.931331634521484
0.0034973211972101127,24.592985153198242,0.003051780260284431,25.395437240600586
