train_loss,train_psnr,val_loss,val_psnr
0.00691179119530716,22.898954391479492,0.005010685411980376,23.249258041381836
0.00455758379175677,23.433252334594727,0.0045729342440608885,23.58582878112793
0.003994890199101065,24.012670516967773,0.0038382360799005255,24.418697357177734
0.003642527053307276,24.41566276550293,0.003752432554028928,24.514602661132812
0.003590253488800954,24.476543426513672,0.003845222727977671,24.406694412231445
0.003457137553778011,24.649066925048828,0.003253431741904933,25.24131202697754
0.002684107920867973,25.76771354675293,0.002673507736471947,26.249353408813477
0.001928905042950646,27.277524948120117,0.0020312776574428425,28.013334274291992
0.0016870647155883488,27.85308265686035,0.001912441661261255,28.2247314453125
0.0016315818262228276,27.99578285217285,0.0018625072996655944,28.54073143005371
