train_loss,train_psnr,val_loss,val_psnr
0.00623383255515364,22.85396385192871,0.004425291004008613,23.652128219604492
0.004589636038144817,23.402822494506836,0.004244766698684543,23.846899032592773
0.004056907857739133,23.95319938659668,0.00352322960679885,24.707374572753906
0.0037225166939606424,24.319204330444336,0.003381324533256702,24.87700653076172
0.0036535976665618363,24.400875091552734,0.0035050875885644928,24.760143280029297
0.0037045446151751094,24.342252731323242,0.0035865192854544147,24.755615234375
0.0036019652186951136,24.46363639831543,0.0032900855469051747,24.996475219726562
0.003545596374897286,24.53424644470215,0.003230700586573221,25.077720642089844
0.003139175575779518,25.08656120300293,0.0024541468999814244,26.415128707885742
0.002641644500545226,25.83184242248535,0.0022990169018157758,26.736608505249023
