train_loss,train_psnr,val_loss,val_psnr
0.006520044250646606,22.876188278198242,0.005383391169016249,23.000715255737305
0.004526401841576444,23.46407127380371,0.004576157871633768,23.602481842041016
0.0038309797142574097,24.1956787109375,0.003748803795315325,24.451608657836914
0.0036165590179734865,24.445581436157227,0.0036632325820391996,24.55121612548828
0.0035562826567911545,24.519861221313477,0.0036430691106943414,24.588228225708008
0.0034816004495951346,24.610000610351562,0.0034529356489656493,24.829343795776367
0.002861210273113102,25.491910934448242,0.002957877211156301,25.661184310913086
0.002613849793488043,25.8872127532959,0.0026405296928714963,26.181568145751953
0.002533618329835008,26.0162296295166,0.0027358101127902047,26.014205932617188
0.0025070869454793866,26.06308364868164,0.0027547581077669745,25.9798583984375
