train_loss,train_psnr,val_loss,val_psnr
0.00422982511408918,24.070852279663086,0.00293509554467164,26.35157585144043
0.002534136475151172,26.111310958862305,0.0026127627763344206,27.123228073120117
0.0023115166239222164,26.541950225830078,0.0025288433593232186,27.318342208862305
0.0022162235025461998,26.723407745361328,0.002449442805482249,27.516645431518555
0.00215816519666987,26.844167709350586,0.002418276401658659,27.626571655273438
0.0021167627257455022,26.91029167175293,0.002392986867016589,27.688756942749023
0.0020834236154769316,26.998641967773438,0.0023749751331706647,27.716012954711914
0.0020515491529295104,27.06375503540039,0.0023514481932579655,27.779434204101562
0.002025309671080322,27.127817153930664,0.0023318860305153065,27.852670669555664
0.001993455910269404,27.18313980102539,0.002327876772505988,27.870840072631836
