train_loss,train_psnr,val_loss,val_psnr
0.004278910177163198,24.01046371459961,0.0033663718793832233,26.115320205688477
0.0025236202192900235,26.14021110534668,0.0029675853165826993,26.792648315429688
0.0022914921668416356,26.535531997680664,0.002788118210082757,27.210214614868164
0.0021946920151094673,26.740793228149414,0.0026820709059393265,27.37322998046875
0.002137301003313041,26.849042892456055,0.002613086665951414,27.54429054260254
0.0021014079844462684,26.928298950195312,0.002581520897365408,27.612241744995117
0.002063781439574086,27.026395797729492,0.0025331208558782236,27.706470489501953
0.002032208816490311,27.072406768798828,0.0024949731083324877,27.7838191986084
0.0020055883693203213,27.1634578704834,0.00246667913015699,27.86274528503418
0.0019769599128267147,27.215070724487305,0.002453368587339355,27.849760055541992
