INDEX,AVG_PSNR,AVG_MSE
0,32.90176696777344,0.0008150984322037402
1,32.7638973236084,0.0008436289106884944
2,32.663262939453126,0.000853764680587119
3,29.447287368774415,0.0011997343706752872
4,28.114602279663085,0.0018774453155492663
5,26.606921005249024,0.0024867688571976036
6,24.725020599365234,0.003767517110100016
