train_loss,train_psnr,val_loss,val_psnr
0.005291470758675132,24.70962905883789,0.002457513762237795,28.22688865661621
0.0024127254424456623,26.445871353149414,0.0015568332401471707,30.18780517578125
0.0015734649867226835,28.261938095092773,0.0012536844398709946,31.03122329711914
0.0013106764514304813,29.0440731048584,0.0009709377772196603,32.16484069824219
0.00116159485787648,29.537954330444336,0.0008790884388417908,32.58610916137695
0.0010856002880245796,29.81806755065918,0.0009541517433717672,31.62176513671875
0.0010659767838660627,29.92758560180664,0.000910434779825664,32.43581008911133
0.0009863024246442365,30.233850479125977,0.0007062786771257379,33.45612335205078
0.0009492286389104265,30.4197998046875,0.0008955842026352912,31.92466163635254
0.0009611385779862758,30.39497947692871,0.0009185051728763938,32.355892181396484
