train_loss,train_psnr,val_loss,val_psnr
0.005312616642186185,24.667142868041992,0.0022184532726896578,28.359689712524414
0.002258568274555728,26.79866600036621,0.0013877978783057188,30.430517196655273
0.0014716671217684051,28.540842056274414,0.0009791786555069849,32.087032318115234
0.0012551183662253607,29.24826431274414,0.0008959609401244962,32.17751693725586
0.0011300367982585158,29.724035263061523,0.0008417678543537477,32.5346794128418
0.0010153739314773702,30.143619537353516,0.0007954091360261373,32.794410705566406
0.0009661987978688558,30.375635147094727,0.0007025700622762087,33.4024772644043
0.0009054120612745464,30.642471313476562,0.0007142838077470514,33.27751922607422
0.0008841432232657098,30.78652000427246,0.0007265675017606554,32.78436279296875
0.0009720250583995949,30.379138946533203,0.0006980919451962109,33.406700134277344
